DATE,PAYS,"CODE POSTAL",LOCALITE,"LANGUE MATERNELLE","LANGUE VEHICULAIRE","COMMENT NOUS AVEZ-VOUS DECOUVERT?",MIN,KM
15/08/2019,LU,4580,DIFFERDANGE,LUX,LUX,ECOLE,4,2
15/08/2019,FR,57970,YUTZ,FR,FR,BAO ARCELOR,36,44
15/08/2019,FR,57330,ZOUFTGEN,FR,FR,GOOGLE,27,33
15/08/2019,LU,4950,BASCHARAGE,LUX,LUX,FB,11,6
15/08/2019,LU,3310,ROESER,LUX,LUX,FB,21,26
15/08/2019,LU,2910,LUXEMBOURG,LUX,LUX,FB,30,28
15/08/2019,LU,1520,LUXEMBOURG,FR,FR,FB,24,25
15/08/2019,LU,6390,NIEDERANVEN,LUX,LUX,B.A.O.,32,39
15/08/2019,LU,7710,COLMAR-BERG,DE,DE,B.A.O.,47,59
15/08/2019,LU,5510,REMICH,DE,DE,FB,30,40
15/08/2019,LU,3939,MONDERCANGE,LUX,LUX,BAO FAMILLE,14,9
15/08/2019,LU,2980,LUXEMBOURG,LUX,LUX,B.A.O.,19,22
16/08/2019,LU,3735,RUMELANGE,ANG,ANG,BAO FRIENDS,21,20
16/08/2019,FR,8310,JUNIVILLE,FR,FR,GOOGLE,101,143
16/08/2019,LU,6210,CONSDORF,LUX,LUX,GOOGLE,42,55
16/08/2019,FR,57970,SAINT-LOUIS,FR,FR,GOOGLE,35,44
16/08/2019,LU,4944,BASCHARAGE,FR,FR,FB,12,7
16/08/2019,LU,3280,BETTEMBOURG,ANG,ANG,FB,22,21
16/08/2019,BE,6791,ATHUS,FR,FR,PRESSE,15,10
16/08/2019,LU,6917,ROODT-SUR-SYRE,ANG,FR,FB,36,44
16/08/2019,LU,4580,DIFFERDANGE,LUX,LUX,GOOGLE,4,2
16/08/2019,LU,6165,NIEDERANVEN,LUX,LUX,ECOLE,30,41
16/08/2019,LU,6917,ROODT-SUR-SYRE,ANG,LUX,B.A.O.,36,44
16/08/2019,BE,6780,MESSANCY,FR,FR,B.A.O.,20,15
16/08/2019,LU,1940,LUXEMBOURG,ANG,ANG,B.A.O.,20,24
16/08/2019,LU,1971,LUXEMBOURG,ANG,ANG,B.A.O.,23,26
16/08/2019,LU,4575,DIFFERDANGE,LUX,LUX,10 Ôme Visite ,4,2
16/08/2019,FR,54430,REHON,FR,FR,2 Ôme Visite ,22,19
16/08/2019,FR,21150,MENETRAUX LE BAS ,FR,FR,BAO FAMILLE,251,373
17/08/2019,FR,57270,UCKANGE,FR,FR,2ŠME VISITE,33,43
17/08/2019,LU,5861,FENTANGE,ROUMAIN,FR,3ŠME VISITE ,22,28
17/08/2019,LU,1670,LUXEMBOURG,FR,FR,FB,26,37
17/08/2019,LU,2214,LUXEMBOURG,FR,ANG,NE SAIS PLUS LE SITE ,29,32
17/08/2019,NL,3295,GRAVENDEEL,ANG,ANG,GOOGLE,185,327
17/08/2019,LU,9150,ESCHDORF,LUX,LUX,B.A.O.,55,51
17/08/2019,LU,1363,LUXEMBOURG,LUX,LUX,Luxembourg CARD,22,26
17/08/2019,LU,1250,LUXEMBOURG,ANG,ANG,Luxembourg CARD,28,27
17/08/2019,DE,75334,KARLSRUHENL,DE,DE,GOOGLE,179,265
17/08/2019,LU,8056,STRASSEN,LUX,LUX,2ŠME VISITE,22,20
17/08/2019,ESP,28045,MADRID,ESP,FR,FB ,22,26
17/08/2019,LU,8020,STRASSEN,ANG,FR,GOOGLE,23,26
17/08/2019,FR,54190,VILLERUPT,FR,FR,2ŠME VISITE,17,12
17/08/2019,NL,1705AL,HEERHUGOWAARD,NL,ANG,CAMPING,163,263
17/08/2019,FR,38100,GRENOBLE,FR,LUX,LUXEMBURGER WORT,345,630
17/08/2019,BE,6791,ATHUS,FR,LUX,JOURNAL (AVENIR),14,8
17/08/2019,LU,2311,LUXEMBOURG,LUX,LUX,GOOGLE,28,28
17/08/2019,FR,57310,RURANGE,FR,FR,B.A.O.,40,53
17/08/2019,LU,4687,Differdange OBERKORN,PT,LUX,ECOLE,3,2
17/08/2019,NL,4243,NIEUWLAND,ANG,ANG,GOOGLE,195,345
17/08/2019,DE,54296,TRIER,DE,RUSSE,FAMILLE,60,90
17/08/2019,BE,6230,VIESVILLE,FR,FR,PASSAGE,38,54
17/08/2019,FR,54260,VERZIN,FR,FR,B.A.O.,40,40
17/08/2019,BE,6600,BASTOGNE,FR,FR,B.A.O.,57,82
17/08/2019,SWISS,8846,STUDEN,DE,DE,Luxembourg CARD,289,470
17/08/2019,POLOGNE,68-200,ZARY,ANG,ANG,Luxembourg CARD ,,
17/08/2019,LU,6616,WASSERBILLIG,LUX,LUX,GOOGLE,39,59
17/08/2019,LU,3511,DUDELANGE,LUX,LUX,MR MAISON RELAIS,19,23
17/08/2019,LU,2713,LUXEMBOURG,LUX,LUX,NE SAIS PLUS LE SITE ,21,25
17/08/2019,NL,6014RD,ITTERVOORT,NL,ANG,GOOGLE,146,237
17/08/2019,LU,3832,SCHIFFLANGE,LUX,LUX,ECOLE,15,13
17/08/2019,LU,3859,SCHIFFLANGE,LUX,FR,B.A.O.,15,13
17/08/2019,LU,6634,WASSERBILLIG,LUX,LUX,INTERNET,39,59
17/08/2019,LU,4882,LAMADELAINE,LUX,LUX,AQUASUD,13,8
17/08/2019,LU,7311,HEISDORF,LUX,LUX,BAO AMIS,32,36
17/08/2019,LU,3918,MONDERCANGE,LUX,LUX,BAO AMIS,13,9
17/08/2019,BE,6769,MEIX-DEVANT-VIRTON,FR,FR,INTERNET,49,40
17/08/2019,LU,3918,MONDERCANGE,LUX,LUX,NE SAIS PLUS LE SITE ,13,9
17/08/2019,LU,8399,WINDHOF,LUX,LUX,5ŠME VISITE,25,19
17/08/2019,LU,7247,WALFERDANGE,LUX,LUX,Presse ZEITUNG,29,34
17/08/2019,LU,9610,ROODT-SUR-SYRE,LUX,LUX,5ŠME VISITE,31,45
17/08/2019,LU,8291,NOSPELT,LUX,LUX,FB ,27,36
17/08/2019,LU,8381,KLEINBETTINGEN,LUX,LUX,B.A.O.,21,17
17/08/2019,LU,8366,HAGEN,LUX,DE,ECOLE,22,18
17/08/2019,BE,6700,ARLON,LUX,LUX,GOOGLE,33,29
17/08/2019,LU,4131,ESCH-SUR-ALZETTE ,LUX,LUX,ECOLE,18,10
17/08/2019,LU,3321,BERCHEM,LUX,LUX,GOOGLE,20,26
17/08/2019,LU,8381,KLEINBETTINGEN,LUX,LUX,GOOGLE,22,16
17/08/2019,LU,5713,ASPELT,LUX,LUX,B.A.O.,23,30
17/08/2019,LU,2322,LUXEMBOURG,ESP,LUX,FB,21,25
17/08/2019,FR,87000,LIMOGES,FR,FR,BAO FAMILLE,409,746
18/08/2019,LU,5447,SCHENGEN,LUX,LUX,FB,31,41
18/08/2019,LU,8224,MAMER,LUX,LUX,B.A.O.,23,18
18/08/2019,LU,7240,BERELDANGE,SUEDOIS,LUX,BAO FAMILLE,25,33
18/08/2019,UK,DE4FY,DERBYSHIRE,ANG,ANG,LEAFLET AT CAMPISTE,30,39
18/08/2019,LU,4408,BOUS,LUX,LUX,ZEITUNG,53,89
18/08/2019,BE,6780,MESSANCY,FR,FR,B.A.O.,18,14
18/08/2019,LU,7354,HELMDANGE,LUX,LUX,B.A.O.,31,38
18/08/2019,LU,3573,DUDELANGE,LUX,LUX,FB ,19,23
18/08/2019,LU,1250,LUXEMBOURG,ANG,ANG,B.A.O.,24,27
18/08/2019,LU,2523,LUXEMBOURG,LUX,LUX,BAO GALES NATHALIE,20,25
18/08/2019,DE,54294,TRIER,DE,DE,B.A.O.,48,67
18/08/2019,FR,10510,POUSSEY,FR,FR,Google QUOI FAIRE AU Luxembourg?,173,258
18/08/2019,LU,3543,DUDELANGE,LUX,LUX,GOOGLE,16,19
18/08/2019,LU,1747,LUXEMBOURG,IT,LUX,GOOGLE,22,31
18/08/2019,LU,4671,DIFFERDANGE OBERKORN,ESP,LUX,B.A.O.,3,2
18/08/2019,NL,2493XL,LA HAYE,NL,ANG,INTERNET,215,379
18/08/2019,LU ,1638,SENNINGENBERG,LUX,FR,2ŠME VISITE,23,36
18/08/2019,LU,5163,SANDWEILER,ANG,ANG,FB,22,33
18/08/2019,LU,3899,FOETZ,LUX,LUX,FB,15,13
18/08/2019,LU,2451,LUXEMBOURG,IT,LUX,2ŠME VISITE,19,25
18/08/2019,FR,57950,MONTIGNY-SUR-LES-METS,FR,FR,GOOGLE,47,71
18/08/2019,LU,1363,LUXEMBOURG,ROUMAIN,FR ,GOOGLE,20,26
18/08/2019,DE,66793,SARREVAILINGUE,DE,DE,GOOGLE,52,86
18/08/2019,LU,8036,STRASSEN,LUX,DE,ECOLE,19,26
18/08/2019,LU,9157,HEIDERSCHEID,LUX,DE,INTERNET,51,72
18/08/2019,LU,5460,TRINTANGE,LUX,FR,B.A.O.,29,40
18/08/2019,FR,57480,KERLING,FR,IT,B.A.O.,38,53
18/08/2019,AUTRICHE,,SALZBOURG,DE,RUSSE,B.A.O.,543,674
18/08/2019,DE,54441,WAWERN,DE,FR,INTERNET,48,66
18/08/2019,LU,8366,STEINFORT,FR,ANG,3e VISITE,23,18
18/08/2019,DE,66706,PERL,DE,LUX,3e VISITE,31,45
18/08/2019,LU,3817,SCHIFFLANGE,LUX,LUX,B.A.O.,10,13
18/08/2019,LU,1244,LUXEMBOURG,LUX,ANG,Presse MEDIA,24,27
18/08/2019,LU,3378,ROESER,LUX,LUX,ECOLE,18,25
18/08/2019,LU,4980,RECKANGE-SUR-MESS,LUX,LUX,Presse LUXEMBURGER WORT,13,12
18/08/2019,LU,3516,DUDELANGE,LUX,LUX,Presse RADIO (SAIS PLUS),18,20
18/08/2019,FR,57330,ENTRANGE,FR,FR,NE SAIS PLUS LE SITE ,25,33
18/08/2019,LU ,8212,MAMER,ANG,ANG,B.A.O.,23,18
18/08/2019,LU,3429,DUDELANGE,LUX,LUX,ECOLE,16,19
18/08/2019,LU,4623,DIFFERDANGE,LUX,LUX,PASSAGE,4,2
18/08/2019,DE,54200,VOLKLINGEN,DE,DE,GOOGLE,58,97
18/08/2019,LU,5290,SCHUTTRANGE,LUX,LUX,Presse ZEITUNG,26,36
18/08/2019,LU,8228,MAMER,FR,FR,FB,23,18
18/08/2019,LU,3323,BIVANGE,LUX,LUX,Presse RADIO (SAIS PLUS),20,26
18/08/2019,LU,2222,LUXEMBOURG,IT,DE,B.A.O.,23,32
19/08/2019,LU,1283,LUXEMBOURG,LUX,LUX,NE SAIS PLUS LE SITE ,26,34
19/08/2019,LU,4971,BETTANGE-SUR-MESS,LUX,LUX,RTL,15,12
19/08/2019,LU,6942,NIEDERANVEN,LUX,LUX,ECOLE,29,41
19/08/2019,BE,2800,MECHELEN,FR,FR,TECHNOPOLIS,134,189
19/08/2019,FR,54590,HUSSIGNY,FR,FR,BAO FAMILLE,10,7
19/08/2019,LU,3863,SCHIFFLANGE,FR,FR,GOOGLE,15,14
19/08/2019,LU,7641,CHRISTNACH,LUX,LUX,BAO JULIEN MEYER,44,55
19/08/2019,LU,5411,LENNINGEN,LUX,LUX,GOOGLE ,36,45
19/08/2019,LU,9350,TANDEL,LUX,LUX,NAO AMIS,54,70
19/08/2019,LU,8258,MAMER,FR,FR,GOOGLE,24,20
19/08/2019,LU,8272,MAMER,LUX,LUX,GOOGLE,25,20
19/08/2019,LU,9709,CLERVAUX,LUX,LUX,ECOLE,67,92
19/08/2019,LU,9235,DIEKIRCH,LUX,LUX,GOOGLE,49,67
19/08/2019,LU,5812,FENTANGE,ANG,ANG,GOOGLE,30,28
19/08/2019,LU,6582,ROSPORT,LUX,FR,B.A.O.,49,74
19/08/2019,FR,34501,BEZIERS,FR,ANG,B.A.O.,,
19/08/2019,LU,5322,CONTERN,LUX,FR,INTERNET,27,36
19/08/2019,LU,4804,RODANGE,LUX,FR,ECOLE,14,9
19/08/2019,LU,4947,HAUTCHARAGE,LUX,FR,ECOLE,13,7
19/08/2019,LU,6571,OSWEILER,LUX,DE,DOCUMENTS MUSEE ROSPORT,48,68
19/08/2019,LU,5760,HASSEL,LUX,DE,INTERNET,27,32
19/08/2019,NL,9603bd,HOOGEZAND,NL,ANG,Luxembourg CARD,308,525
19/08/2019,FR,54190,VILLERUPT,FR,FR,FB,18,12
19/08/2019,LU,1145,LUXEMBOURG,LUX,FR,B.A.O.,22,25
19/08/2019,FR,51100,REIMS,ARABE,FR,INTERNET,78,205
20/08/2019,LU,3240,BETTEMBOURG,ANG,ANG,Luxembourg CARD,20,20
20/08/2019,LU,7555,MERSCH,LUX,LUX,Presse ZEITUNG LUXEMBURGER WORT,40,44
20/08/2019,BE,6717,LOTTERT,FR,FR,B.A.O.,36,33
20/08/2019,FR,O6330,ROQUEFORT-LES-PINS,FR,FR,GOOGLE,,
20/08/2019,FR,57100,THIONVILLE,FR,FR,2ŠME VISITE,35,42
20/08/2019,LU,7640,CHRISTNACH,LUX,LUX,NE SAIS PLUS LE SITE ,44,55
20/08/2019,HOLLANDE,5401AK,UDEN,NL,ANG,INTERNET,144,209
20/08/2019,FR,54150,LES BAROCHES,FR,ANG,B.A.O.,46,43
20/08/2019,FR,57270,RICHEMONT,FR,FR,REVUE SPECTACLE,46,50
20/08/2019,FR,57100,THIONVILLE,FR,FR,FB,44,42
20/08/2019,LU,3862,SCHIFFLANGE,LUX,LUX,Presse FERNSEH,15,13
20/08/2019,BE,6792,ATHUS,FR,FR,2ŠME VISITE,16,8
20/08/2019,LU,4370,BELVAUX,FR,FR,GOOGLE,8,5
20/08/2019,LU,4370,DIFFERDANGE,LUX,LUX,PASSAGE,11,7
20/08/2019,LU,1473,LUXEMBOURG,DE,LUX,NE SAIS PLUS LE SITE ,30,23
20/08/2019,LU,2155,LUXEMBOURG,LUX,FR,B.A.O.,27,22
20/08/2019,LU,7244,BERELDANGE,LUX,LUX,INTERNET,34,28
20/08/2019,FR,54560,AUDUN-LE-ROMAN,FR,FR,B.A.O.,25,23
20/08/2019,LU,4878,PETANGE,LUX,LUX,B.A.O.,15,7
20/08/2019,LU,5752,FRISANGE,LUX,LUX,B.A.O.,23,27
20/08/2019,LU,4112,ESCH-SUR-ALZETTE ,RUSSE,FR,FB,14,10
21/08/2019,LU,4570,OBERKORN,FR,FR,ECOLE,7,3
21/08/2019,LU,4627,DIFFERDANGE,PT,FR,ECOLE,5,2
21/08/2019,LU,1243,LUXEMBOURG,LUX,LUX,B.A.O.,24,27
21/08/2019,LU,9366,ERMSDORF,LUX,LUX,Presse ZEITUNG LUXEMBURGER WORT,52,60
21/08/2019,LU,4642,DIFFERDANGE,LUX,LUX,Presse ZEITUNG LUXEMBURGER WORT,4,2
21/08/2019,FR,54720,LEXY,FR,FR,BAO FAMILLE,23,18
21/08/2019,LU,5762,HASSEL,LUX,LUX,B.A.O.,27,32
21/08/2019,BE,3680,MAASEIK,NL,FR,Luxembourg CARD,145,224
21/08/2019,LU,9167,MERTZIG,LUX,FR,6 VISITES ,53,46
21/08/2019,LU,5359,SCHUTTRANGE,LUX,LUX,FB,37,39
21/08/2019,LU,9137,SCHIEREN,LUX,LUX,INTERNET,46,60
21/08/2019,LU,3327,CRAUTHEM,LUX,LUX,NE SAIS PLUS LE SITE ,24,26
22/08/2019,LU,6132,JUNLINSTER,POLONAIS,LUX,B.A.O.,35,43
22/08/2019,FR,57535,MARANGE-SILVANGE,FR,ANG,B.A.O.,48,65
22/08/2019,SINGAPOUR,527498,TAMPINES STREET,ANG,ANG,INTERNET (SAIS PLUS),,
22/08/2019,REP. TCH.,16000,PRAGUE,CZ,ANG,FB,,
22/08/2019,IT,67034,PETTORANO SUL GIZIO,IT,ANG,B.A.O.,,
22/08/2019,FR,54135,MEXY,FR,FR,PASSAGE,19,16
22/08/2019,LU,8378,KLEINBETTINGEN,FLAMAND,LUX,PASSAGE (TRAV. A DIFF.),22,17
22/08/2019,LU,4510,DIFFERDANGE,LUX,FR,2EME VISITE,3,2
22/08/2019,LU,4510,DIFFERDANGE,LUX,FR,2EME VISITE,3,2
23/08/2019,LU,4547,DIFFERDANGE,LUX,ANG,PASSAGE,2,2
23/08/2019,FR,57070,METZ,FR,THAILANDAIS,VISIT LUXEMBOURG,70,70
24/08/2019,UK,WS138AN,LICHFIELD,ANG,FR,GOOGLE - WHAT TO DO IN Luxembourg,,
24/08/2019,DE,54290,TRIER,IT,DE,FB,50,74
24/08/2019,LU,2241,LUXEMBOURG,LUX,FR,FRERE MAUDE,25,29
24/08/2019,LU,2149,LUXEMBOURG,ARABE,ANG,ARA RADIO,27,30
24/08/2019,FR,54400,COSNES-ET-ROMAIN,FR,FR,B.A.O.,22,20
24/08/2019,LU,8480,EISCHEN,LUX,FR,B.A.O.,31,25
25/08/2019,FR,77240,VERT-SAINT-DENIS,FR,FR,PASSAGE,205,355
25/08/2019,FR,53950,LAVAL,FR,ANG,VISIT LUXEMBOURG,,
25/08/2019,NL,3043 BT,ROTTERDAM,NL,ANG,GOOGLE - WHAT TO DO IN Luxembourg,,
25/08/2019,FR,68220,RONSPACH-LE-HAUT,FR,FR,INTERNET (SAIS PLUS),208,366
25/08/2019,FR,57070,METZ,FR,ANG,FB,47,73
25/08/2019,LU,6718,GREVENMACHER,IT,FR,2EME VISITE,36,54
25/08/2019,FR,57950,STUCKANGE,FR,FR,FB,45,58
25/08/2019,ESTONIE,10613,TALLINN,ESTONIEN,FR,B.A.O.,,
25/08/2019,LU,8151,BRIDEL,FLAMAND,LUX,VISIT LUXEMBOURG,25,31
26/08/2019,FR,57070,METZ,FR,ANG,FB,52,68
26/08/2019,LU,1370,LUXEMBOURG,LUX,DE,VACANZ DOHEEM,25,26
26/08/2019,LU,1255,LUXEMBOURG,DE,ANG,ECOLE,22,25
27/08/2019,LU,7475,SCHOOS,LUX,ANG,KIDEAZ,44,53
27/08/2019,LU,1534,LUXEMBOURG,LITUANIEN,ANG,FB,21,23
27/08/2019,LU,8421,STEINFORT,LUX,DE,ECOLE,25,19
27/08/2019,LU,1345,LUXEMBOURG,ANG,FR,VISIT LUXEMBOURG,28,30
27/08/2019,UK,WD195HD,WATFORD,LETTON,ANG,2EME VISITE,,
27/08/2019,FR,67206,STRASBOURG,FR,SLOVAQUE,INTERNET (SAIS PLUS),140,227
27/08/2019,FR,57185,VITRY-SUR-ORNE,FR,ANG,FB,42,45
27/08/2019,FR,54530,PRENY,FR,ANG,B.A.O.,73,91
27/08/2019,DE,95032,HOF,DE,ANG,VISIT LUXEMBOURG,,
28/08/2019,LU,2430,LUXEMBOURG,FR,ANG,INTERNET (SAIS PLUS),25,26
28/08/2019,LU,5698,WELFRANGE,LUX,DE,PASSAGE,30,39
28/08/2019,BE,6720,HABAY,FR,ANG,INTERNET (SAIS PLUS),37,37
28/08/2019,LU,4025,ESCH-SUR-ALZETTE ,SERBE,FR,2EME VISITE,12,10
28/08/2019,LU,3522,DUDELANGE,LUX,DE,INTERNET,21,20
28/08/2019,LU,1145,LUXEMBOURG,LUX,FR,2EME VISITE,22,25
28/08/2019,LU,6791,ATHUS,FR,LUX,B.A.O.,18,12
28/08/2019,FR,57570,HAGEN,FR,ANG,FB,33,36
28/08/2019,LU,4580,DIFFERDANGE,FR,FR,B.A.O.,4,2
29/08/2019,BE,6717,ATTERT,FR,ANG,B.A.O.,38,34
29/08/2019,FR,57950,METZ,FR,IT,B.A.O.,54,67
29/08/2019,FR,57310,BOUSSE,FR,ANG,VISIT LUXEMBOURG,42,51
29/08/2019,LU,2265,LUXEMBOURG,RUSSE,FR,INTERNET (SAIS PLUS),20,25
29/08/2019,LU,3870,SCHIFFLANGE,ANG,FR,B.A.O.,13,13
29/08/2019,LU,8035,STRASSEN,ANG,FR,B.A.O.,21,26
29/08/2019,FR,54260,ALLONDRELLE,FR,ESP,FB,42,37
29/08/2019,LU,6139,JUNGLINSTER,LUX,DE,B.A.O.,32,43
29/08/2019,LU,4650,DIFFERDANGE,LUX,FR,INTERNET (SAIS PLUS),5,3
29/08/2019,FR,57840,OTTANGE,FR,LUX,B.A.O.,28,23
29/08/2019,LU,4916,BASCHARAGE,LUX,FR,B.A.O. ,11,6
30/08/2019,LU,7558,ROLLINGEN,LUX,FR,ECOLE,36,48
30/08/2019,FR,57100,THIONVILLE,FR,LUX,INTERNET (SAIS PLUS),35,41
30/08/2019,LU,3396,ROESER,ANG,FR,B.A.O.,23,26,5
30/08/2019,LU,2360,LUXEMBOURG,LUX,DE,B.A.O.,27,35
30/08/2019,LU,2732,LUXEMBOURG,ESP,ANG,FB,22,25
30/08/2019,LU,1858,LUXEMBOURG,RUSSE,ANG,GOOGLE - WHAT TO DO IN Luxembourg,31,33
30/08/2019,BE,5031,GEMBLOUX,FR,FR,VISIT LUXEMBOURG,117,186
30/08/2019,LU,5489,EHNEN,LUX,DE,2EME VISITE,38,47
30/08/2019,FR,57365,FLEVY,FR,FR,INTERNET (SAIS PLUS),43,53
30/08/2019,FR,54720,LEXY,FR,FR,B.A.O.,23,22
30/08/2019,FR,57390,RUSSANGE,FR,IT,ECOLE,14,11
30/08/2019,LU,4740,PETANGE,PT,FR,ECOLE,9,5
31/08/2019,LU,8381,KLEINBETTINGEN,LU,FR,B.A.O.,23,18
31/08/2019,FR,8130,CHARBANGE,FR,FR,GOOGLE - WHAT TO DO IN Luxembourg,152,166
31/08/2019,UK,PL23 1QG,FOWEY,UK,DE,B.A.O.,,
31/08/2019,LU,6442,ECHTERNACH,LU,DE,ECOLE,45,61
31/08/2019,LU,1464,LUXEMBOURG,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,20,23
31/08/2019,LU,7362,BOFFERDINGEN,LUX,FR,MAISON RELAIS,34,46
31/08/2019,FR,57050,METZ,FR,ANG,GOOGLE - WHAT TO DO IN Luxembourg,51,65
31/08/2019,FR,57100,THIONVILLE,FR,ARABE,GOOGLE - WHAT TO DO IN Luxembourg,36,41
